local_year_month,organization,Unnamed: 0,id,region,local,lat,long,date,chla,tss,secchi,acdom440,B1,B2,B3,B4,B5,ndci,green_blue,green_red,green_nir,predicted
Arapiuns_2021_09,LabISA-INPE,6,146,AMZ,Arapiuns,-2.298028,-55.02086,2021-09-09,6.64,2.3,2.6,,0.0022207259441888,0.0025314291930991,0.0037159674137672,0.0024615202394405,0.0001891148168424,-0.8573060320815316,1.4679325907662184,1.50962293716985,19.649266386482687,2.9651818
Arapiuns_2021_09,LabISA-INPE,7,146,AMZ,Arapiuns,-2.307813,-55.06762,2021-09-09,6.49,1.1,2.58,,0.00189480740851,0.0021733739673545,0.0032415514764478,0.0021805974026974,0.0001997277079255,-0.8321845137589344,1.491483529819546,1.486542849421906,16.22985368488244,3.052392
Arapiuns_2021_09,LabISA-INPE,8,146,AMZ,Arapiuns,-2.345434,-55.10521,2021-09-09,4.94,1.2,2.5,,0.0019481860097633,0.0021889975663914,0.0032285212172593,0.0021250937428257,0.0001449060838011,-0.8723294318339847,1.4748857042274253,1.5192370822034382,22.280094338142565,3.2130516
Arapiuns_2021_09,LabISA-INPE,9,146,AMZ,Arapiuns,-2.345434,-55.10521,2021-09-09,4.18,12.0,2.71,,0.0019481860097633,0.0021889975663914,0.0032285212172593,0.0021250937428257,0.0001449060838011,-0.8723294318339847,1.4748857042274253,1.5192370822034382,22.280094338142565,3.2130516
Arapiuns_2021_09,LabISA-INPE,10,146,AMZ,Arapiuns,-2.354587,-54.91198,2021-09-10,4.19,11.0,0.71,,0.0064646809837459,0.0083748459202996,0.0152263927528896,0.0173262532616619,0.0025244919080311,-0.7456526808993195,1.8181101954344845,0.8788046972960566,6.031468235033859,0.5657215
Branco_2019_08,LabISA-INPE,11,63,AMZ,Branco,-4.722,-66.68,2019-08-20,,,1.03,,0.0059626879254777,0.0065756650948543,0.0097225541164669,0.0076705690549884,0.0022781560684233,-0.5420205020918186,1.4785658904793002,1.267514058835574,4.267729613097065,1.5227263
Branco_2019_08,LabISA-INPE,12,63,AMZ,Branco,-4.725,-66.68,2019-08-20,,,0.96,,0.005103172461487,0.0057295247058248,0.0086834969600173,0.0066461557593857,0.0018792633798448,-0.5591387709732191,1.5155702097225283,1.3065443053684782,4.620691837636102,1.3244922
Branco_2019_08,LabISA-INPE,13,63,AMZ,Branco,-4.727,-66.68,2019-08-20,,,0.27,,0.0049240216978854,0.0056695194398659,0.0089432871483403,0.0069256731059188,0.0021405871647584,-0.527790488944675,1.5774330158310266,1.291323891781322,4.177959811951734,1.2057734
BuaBua_2015_07,LabISA-INPE,14,88,AMZ,BuaBua,-2.88411,-64.9763,2015-07-10,0.30455,2.3,1.82,1.25,0.00317459101956,0.0044258817247351,0.0075876829429027,0.0068551133125324,0.0005793537186179,-0.8441438461720479,1.714388999709847,1.1068647004026948,13.096805455920425,1.2498372
BuaBua_2015_07,LabISA-INPE,15,88,AMZ,BuaBua,-2.89961,-64.9853,2015-07-10,0.37,1.6,1.9,1.37,0.0045072698126314,0.0051830803330505,0.007351096520261,0.0062089244894447,0.0009112867825661,-0.7440281621562765,1.418287205271718,1.183956502089535,8.066721322963762,1.1596704
