local_year_month,Unnamed: 0,V1,station_id,B1,B2,B3,B4,B5,id,organization,region,local,lat,long,date,chla,tss,secchi,acdom440,predicted
Arapiuns_2021_09,6,3691,Arapiuns_08_2021_Ponto_01,0.0022207259441888,0.0025314291930991,0.0037159674137672,0.0024615202394405,0.0001891148168424,146,LabISA-INPE,AMZ,Arapiuns,-2.298028,-55.02086,2021-09-09,6.64,2.3,2.6,,3.2493176
Arapiuns_2021_09,7,3692,Arapiuns_08_2021_Ponto_02,0.00189480740851,0.0021733739673545,0.0032415514764478,0.0021805974026974,0.0001997277079255,146,LabISA-INPE,AMZ,Arapiuns,-2.307813,-55.06762,2021-09-09,6.49,1.1,2.58,,3.1979146
Arapiuns_2021_09,8,3693,Arapiuns_08_2021_Ponto_03,0.0019481860097633,0.0021889975663914,0.0032285212172593,0.0021250937428257,0.0001449060838011,146,LabISA-INPE,AMZ,Arapiuns,-2.345434,-55.10521,2021-09-09,4.94,1.2,2.5,,3.3518348
Arapiuns_2021_09,9,3697,ARTAAM_08_2021_Ponto_01,0.0064646809837459,0.0083748459202996,0.0152263927528896,0.0173262532616619,0.0025244919080311,146,LabISA-INPE,AMZ,Arapiuns,-2.354587,-54.91198,2021-09-10,4.19,11.0,0.71,,0.5915324
BuaBua_2016_08,16,4038,BuaBua_07_2016_Ponto_01,0.0031827192751723,0.0035207243276325,0.0047572918413927,0.0044344731259727,0.0007751796255137,92,LabISA-INPE,AMZ,BuaBua,-2.88453,-64.9766,2016-08-01,6.41,6.7145,1.6,2.99,1.0482614
BuaBua_2016_08,17,4039,BuaBua_07_2016_Ponto_01_R,0.0015747469989963,0.0017869269933096,0.0026764912523141,0.0022374969966667,0.0003200366386727,92,LabISA-INPE,AMZ,BuaBua,-2.88467,-64.9762,2016-08-13,19.325,5.0,1.6,2.39,2.2264938
BuaBua_2016_08,18,4040,BuaBua_07_2016_Ponto_02,0.0023354862260226,0.0026102613776104,0.0035504196782232,0.0031158547174089,0.0001267756863779,92,LabISA-INPE,AMZ,BuaBua,-2.90015,-64.986,2016-08-01,2.66,5.5715,1.9,2.83,1.5282062
BuaBua_2016_08,19,4041,BuaBua_07_2016_Ponto_02_R,0.0020481232213646,0.0021701191397321,0.0029708488641476,0.0027101163785436,0.0005152108617048,92,LabISA-INPE,AMZ,BuaBua,-2.89962,-64.986,2016-08-13,12.87,3.4285,1.5,2.34,1.5851526
BuaBua_2016_07,20,4042,BuaBua_07_2016_Ponto_03,0.0019740463743943,0.0024241048184389,0.0038035204216146,0.003615554774929,0.0003253028209963,92,LabISA-INPE,AMZ,BuaBua,-2.90153,-64.9751,2016-07-30,4.745,12.713,1.7,3.2,1.2914982
BuaBua_2016_08,21,4043,BuaBua_07_2016_Ponto_03_R,0.0015370808923218,0.0016979789503126,0.0024356579548456,0.002126901199648,0.000301402170593,92,LabISA-INPE,AMZ,BuaBua,-2.90046,-64.9744,2016-08-13,8.09,3.714,1.7,2.31,2.0868714
BuaBua_2016_08,22,4044,BuaBua_07_2016_Ponto_04,0.0027241184539117,0.0029934531345588,0.0040530944628006,0.0034326416678254,5.56354757758568e-05,92,LabISA-INPE,AMZ,BuaBua,-2.89226,-64.9801,2016-08-01,3.625,5.714,2.0,3.06,1.5354085
BuaBua_2016_08,23,4045,BuaBua_07_2016_Ponto_04_R,0.0020443273776697,0.002279651509377,0.0032399394699902,0.0028237615468084,0.0004091847001598,92,LabISA-INPE,AMZ,BuaBua,-2.8924,-64.9806,2016-08-17,10.63,4.0,1.8,2.93,1.7384863
BuaBua_2016_07,24,4046,BuaBua_07_2016_Ponto_05,0.0019507792038948,0.0022233794450108,0.0031797121628634,0.0028761163826319,0.0002698557752619,92,LabISA-INPE,AMZ,BuaBua,-2.89609,-64.9777,2016-07-30,2.35,4.857,1.8,2.8,1.623127
BuaBua_2016_08,25,4047,BuaBua_07_2016_Ponto_05_R,0.001727209910425,0.0019388836546875,0.0028515514307638,0.0024458844144128,0.0003367814994872,92,LabISA-INPE,AMZ,BuaBua,-2.8959,-64.9779,2016-08-17,5.51,4.5555,2.0,2.77,2.0416803
BuaBua_2016_07,26,4048,BuaBua_07_2016_Ponto_06,0.0022886881322334,0.0025451626590491,0.0035831088865273,0.0032015264020467,-6.15437927640591e-05,92,LabISA-INPE,AMZ,BuaBua,-2.88943,-64.976,2016-07-30,8.995,5.143,1.6,3.16,1.5390093
BuaBua_2016_08,27,4049,BuaBua_07_2016_Ponto_06_R,0.0017197455150033,0.0019071594217683,0.0027552248109366,0.002426284048121,0.0003319835391033,92,LabISA-INPE,AMZ,BuaBua,-2.8899,-64.9756,2016-08-17,11.825,4.3335,1.9,,1.9332229
Curape_2019_08,36,4058,Curape_08_2019_Ponto_01,0.0208889873620622,0.0262613899694684,0.0442207118989689,0.0464000001434161,0.0131896190176636,61,LabISA-INPE,AMZ,Curape,-4.715,-66.79,2019-08-18,,,1.55,,0.24476402
Curape_2019_08,37,4059,Curape_08_2019_Ponto_02,0.020988964965712,0.025839558984632,0.0435682180885816,0.0467470805412131,0.0129964986829389,61,LabISA-INPE,AMZ,Curape,-4.712,-66.78,2019-08-18,,,0.48,,0.2407574
