"X1.K" "BIAS_perc" "MAPE" "MAE" "R" "N" "E" "RMSLE" "slope"
"RF" "1.08 ± 0.09" "2.72 ± 6.8" "48.22 ± 12.24" "1.29 ± 0.03" "0.9 ± 0.03" "1708.43 ± 345.02" "29.08 ± 2.82" "0.24 ± 0.03" "0.79 ± 0.04"
"SVM" "1.04 ± 0.13" "1.03 ± 7.31" "55.96 ± 20.55" "1.31 ± 0.03" "0.75 ± 0.18" "1707.04 ± 344.63" "30.7 ± 3.35" "0.33 ± 0.12" "0.7 ± 0.06"
"XGB" "0.99 ± 0.1" "-4.5 ± 7.77" "45.14 ± 10.14" "1.32 ± 0.03" "0.86 ± 0.06" "1708.35 ± 344.92" "31.89 ± 3.15" "0.28 ± 0.07" "0.77 ± 0.05"
"MDN" "1.04 ± 0.11" "2.1 ± 7.64" "45.82 ± 12.25" "1.29 ± 0.03" "0.85 ± 0.16" "1707.65 ± 344.1" "29.06 ± 3.37" "0.24 ± 0.04" "0.85 ± 0.08"
"QAA_YIN" "2.32 ± 0.23" "128.65 ± 17.86" "264.14 ± 76.09" "2.4 ± 0.17" "0.38 ± 0.12" "1383.33 ± 185.26" "140.08 ± 17.43" "0.63 ± 0.04" "0.51 ± 0.08"
"QAA_RGB" "1.24 ± 0.13" "16.02 ± 10.78" "77.35 ± 24.46" "1.42 ± 0.07" "0.89 ± 0.02" "1708 ± 344.89" "41.94 ± 6.53" "0.29 ± 0.01" "0.71 ± 0.07"
