local_year_month,organization,Unnamed: 0,id,region,local,lat,long,date,chla,tss,secchi,acdom440,B1,B2,B3,B4,green_blue,green_red,station_id,organization.1,predicted
Cerrado_2019_08,LabISA-INPE,29,64,AMZ,Cerrado,-4.729,-66.7,2019-08-17,,,0.23,,0.0109256746710959,0.0181440101885825,0.0180731352359972,0.0056939009586015,1.6606764099047229,1.0039215637829195,Cerrado_08_2019_Ponto_01,LabISA-INPE,0.5058813
Cerrado_2019_08,LabISA-INPE,30,64,AMZ,Cerrado,-4.739,-66.7,2019-08-17,,,0.28,,0.0083475125020958,0.0128605989039643,0.0125350551878548,0.0045857994977627,1.5406504513452846,1.0259706647661926,Cerrado_08_2019_Ponto_02,LabISA-INPE,0.65966773
Cerrado_2019_08,LabISA-INPE,31,64,AMZ,Cerrado,-4.748,-66.7,2019-08-17,,,1.88,,0.0120795572682353,0.0187950042529581,0.0188574009739018,0.0043963148673904,1.5559348604921064,0.9966911282721276,Cerrado_08_2019_Ponto_03,LabISA-INPE,0.54080784
Cerrado_2019_08,LabISA-INPE,32,64,AMZ,Cerrado,-4.752,-66.71,2019-08-17,,,1.8,,0.0067671597412552,0.0085920417372726,0.0083617789679764,0.0060403273903118,1.2696673443205753,1.0275375336011692,Cerrado_08_2019_Ponto_04,LabISA-INPE,0.8061895
Concordia_2019_08,LabISA-INPE,33,62,AMZ,Concordia,-4.567,-66.63,2019-08-19,,,0.87,,0.0080217331186641,0.0123631550607515,0.0104191501971858,0.0046130061799694,1.541207476971061,1.1865799827025023,Concordia_08_2019_Ponto_01,LabISA-INPE,0.7953259
Concordia_2019_08,LabISA-INPE,34,62,AMZ,Concordia,-4.571,-66.63,2019-08-19,,,0.82,,0.0057963369468423,0.0080755030555492,0.0062384094959148,0.0025389366389684,1.39320800871463,1.2944810790053802,Concordia_08_2019_Ponto_02,LabISA-INPE,2.385375
Concordia_2019_08,LabISA-INPE,35,62,AMZ,Concordia,-4.575,-66.63,2019-08-19,,,0.88,,0.0024634452767186,0.0033787378042633,0.0024503922506662,0.0007636458954086,1.3715497706382598,1.3788558967833442,Concordia_08_2019_Ponto_03,LabISA-INPE,3.2908187
Concordia_2019_08,LabISA-INPE,36,62,AMZ,Concordia,-4.579,-66.63,2019-08-19,,,1.01,,0.0036290287069288,0.0060041470154368,0.0047435036737278,0.0016527099187116,1.65447768544053,1.2657620671174252,Concordia_08_2019_Ponto_04,LabISA-INPE,1.6468034
Curuai_2003_11,LabISA-INPE,522,45,AMZ,Curuai,-2.10522,-55.457901,2003-11-22,42.7581,578.37,0.07,,0.0223465670901185,0.0300440078348196,0.0346819885529376,0.0378170604814005,1.3444574154794835,0.8662711997889417,Curuai_11_2003_PCN01,LabISA-INPE,0.055400275
Curuai_2003_11,LabISA-INPE,523,45,AMZ,Curuai,-2.10925,-55.4384,2003-11-22,35.055,562.28,0.07,,0.0201802400139275,0.0269969755093724,0.0312068514400121,0.0346937670380378,1.3377925877363348,0.865097703344658,Curuai_11_2003_PCN02,LabISA-INPE,0.06043033
Curuai_2003_11,LabISA-INPE,524,45,AMZ,Curuai,-2.10464,-55.414501,2003-11-22,37.511,796.65,0.06,,0.0190505576615076,0.0249675370585705,0.0286550973379001,0.0326016655883196,1.3105935008411007,0.8713122403373476,Curuai_11_2003_PCN03,LabISA-INPE,0.06914533
Curuai_2003_11,LabISA-INPE,525,45,AMZ,Curuai,-2.09964,-55.394199,2003-11-22,38.7391,910.74,0.06,,0.0175599891815907,0.0241010812565037,0.0282113636347299,0.034058447381795,1.372499778175858,0.8543040162310271,Curuai_11_2003_PCN04,LabISA-INPE,0.094575875
Curuai_2003_11,LabISA-INPE,526,45,AMZ,Curuai,-2.11892,-55.407001,2003-11-22,39.1856,766.92,0.06,,0.0261978414694702,0.0359152329338486,0.0418837588931961,0.0486605585099449,1.3709233631214472,0.8574978436255617,Curuai_11_2003_PCN05,LabISA-INPE,0.0559325
Curuai_2003_11,LabISA-INPE,527,45,AMZ,Curuai,-2.1375,-55.407501,2003-11-22,31.929,584.47,0.07,,0.0200374300474114,0.0278820095712851,0.0324453775432673,0.0368086702341997,1.3914962899589574,0.8593522924522375,Curuai_11_2003_PCN06,LabISA-INPE,0.061750747
Curuai_2003_11,LabISA-INPE,528,45,AMZ,Curuai,-2.13364,-55.3843,2003-11-22,32.7105,642.65,0.06,,0.0137530592478054,0.0191711869085504,0.0223538300479,0.0261584877018239,1.393957996044377,0.8576242580117232,Curuai_11_2003_PCN07,LabISA-INPE,0.3020345
Curuai_2003_11,LabISA-INPE,529,45,AMZ,Curuai,-2.15117,-55.389801,2003-11-22,27.5751,506.96,0.06,,0.0178805143046684,0.0242722027953171,0.0280013329318733,0.029951897522942,1.3574667026764384,0.8668231206839652,Curuai_11_2003_PCN08,LabISA-INPE,0.09228012
Curuai_2003_11,LabISA-INPE,530,45,AMZ,Curuai,-2.17994,-55.632599,2003-11-23,47.5586,475.16,0.07,,0.0206238816965165,0.0314258135657946,0.0371093165702523,0.0385449767005319,1.5237584286134949,0.8468443094688053,Curuai_11_2003_PCN09,LabISA-INPE,0.07264587
Curuai_2003_11,LabISA-INPE,531,45,AMZ,Curuai,-2.17347,-55.607601,2003-11-23,40.7486,461.4,0.07,,0.0187671713337114,0.0278376815498057,0.0327960718232924,0.0341659204180224,1.4833179201492648,0.8488114582684516,Curuai_11_2003_PCN10,LabISA-INPE,0.07401177
Curuai_2003_11,LabISA-INPE,532,45,AMZ,Curuai,-2.15106,-55.570599,2003-11-23,32.1523,333.53,0.07,,0.0178551109010305,0.0272147232442317,0.0324845536990651,0.0329100480104708,1.524197939462869,0.8377742694681053,Curuai_11_2003_PCN11,LabISA-INPE,0.088461764
Curuai_2003_11,LabISA-INPE,533,45,AMZ,Curuai,-2.12236,-55.536201,2003-11-23,36.9528,611.65,0.07,,0.0327314469698646,0.04653369617214,0.0541045206688463,0.0575526963914971,1.4216816083622257,0.8600703896252125,Curuai_11_2003_PCN13,LabISA-INPE,0.11798751
Curuai_2003_11,LabISA-INPE,534,45,AMZ,Curuai,-2.16372,-55.533298,2003-11-23,23.4444,343.65,0.07,,0.0208512775796424,0.0300910008276403,0.0351081614633488,0.0349115288495188,1.4431250417489458,0.8570941790573063,Curuai_11_2003_PCN14,LabISA-INPE,0.06141548
Curuai_2003_11,LabISA-INPE,538,45,AMZ,Curuai,-2.14617,-55.439899,2003-11-30,33.6222,359.47,0.06,,0.0232151895095786,0.0320981420027253,0.0369150941727565,0.0375152937825796,1.3826353642076277,0.8695126674338507,Curuai_11_2003_PCN18,LabISA-INPE,0.058574457
Curuai_2003_11,LabISA-INPE,539,45,AMZ,Curuai,-2.25342,-55.458401,2003-11-24,36.5481,832.07,0.07,,0.0198703073174677,0.0283148802963272,0.0334353506630341,0.0381815506742689,1.424984518052018,0.846854593561417,Curuai_11_2003_PCN19,LabISA-INPE,0.06025199
Curuai_2003_11,LabISA-INPE,540,45,AMZ,Curuai,-2.26039,-55.411598,2003-11-24,25.3702,711.31,0.07,,0.0184054065514976,0.0264466011516021,0.0311971639740285,0.0354014874649089,1.4368930714790544,0.8477245294995012,Curuai_11_2003_PCN20,LabISA-INPE,0.07593694
Curuai_2003_11,LabISA-INPE,541,45,AMZ,Curuai,-2.27836,-55.361801,2003-11-24,39.8136,579.29,0.07,,0.0195290208731539,0.0296268884753088,0.0353155986688664,0.0378268016003322,1.5170698350799658,0.8389179170683954,Curuai_11_2003_PCN21,LabISA-INPE,0.06859823
Curuai_2003_11,LabISA-INPE,542,45,AMZ,Curuai,-2.24828,-55.342999,2003-11-24,26.6261,685.93,0.07,,0.0195290208731539,0.0296268884753088,0.0353155986688664,0.0378268016003322,1.5170698350799658,0.8389179170683954,Curuai_11_2003_PCN22,LabISA-INPE,0.06859823
Curuai_2003_11,LabISA-INPE,543,45,AMZ,Curuai,-2.22239,-55.362099,2003-11-24,35.1666,657.99,0.07,,0.0191348730552628,0.0294477547965417,0.0352352490732087,0.0380842683926969,1.5389574162051978,0.8357470309166184,Curuai_11_2003_PCN23,LabISA-INPE,0.07448348
Curuai_2003_11,LabISA-INPE,544,45,AMZ,Curuai,-2.22656,-55.2999,2003-11-24,30.8964,632.31,0.07,,0.0226212485373519,0.0326298434940526,0.0381901475326859,0.039296323542122,1.442442199429207,0.8544047510192416,Curuai_11_2003_PCN24,LabISA-INPE,0.060044974
Curuai_2003_11,LabISA-INPE,545,45,AMZ,Curuai,-2.20439,-55.2794,2003-11-25,26.375,633.76,0.07,,0.0172861890644146,0.0266672234655746,0.0320867246914089,0.0345256520514647,1.54268956368595,0.8310983349670042,Curuai_11_2003_PCN25,LabISA-INPE,0.101251766
Curuai_2003_11,LabISA-INPE,546,45,AMZ,Curuai,-2.1765,-55.266201,2003-11-25,31.2732,666.25,0.07,,0.030384357604376,0.0447484979821735,0.0530275025675276,0.0563836169788817,1.4727478712838988,0.8438733829711998,Curuai_11_2003_PCN26,LabISA-INPE,0.092894405
Curuai_2003_11,LabISA-INPE,547,45,AMZ,Curuai,-2.21619,-55.237202,2003-11-25,15.1791,148.733,0.1,,0.0166670893054387,0.025803844909004,0.0301886098084799,0.0191782190280071,1.5481914349966224,0.8547543286261485,Curuai_11_2003_PCN27,LabISA-INPE,0.14396289
Curuai_2003_11,LabISA-INPE,548,45,AMZ,Curuai,-2.23714,-55.266899,2003-11-24,26.1238,638.16,0.07,,0.0188204393129875,0.0283090615863821,0.0336717526577979,0.035640689437663,1.504165822890582,0.8407362062225806,Curuai_11_2003_PCN28,LabISA-INPE,0.07106103
Curuai_2003_11,LabISA-INPE,549,45,AMZ,Curuai,-2.19564,-55.2281,2003-11-25,18.161,222.877,0.1,,0.0205612767367361,0.0308213968579248,0.0358420262092974,0.0275760632294054,1.4990020927473493,0.859923394898075,Curuai_11_2003_PCN29,LabISA-INPE,0.072900526
Curuai_2003_11,LabISA-INPE,550,45,AMZ,Curuai,-2.22992,-55.202301,2003-11-24,4.91914,85.815,0.12,,0.0171790722208691,0.0269145419005519,0.0311785534656075,0.0148185990263916,1.5667052070400036,0.863238954630812,Curuai_11_2003_PCN30,LabISA-INPE,0.13273169
Curuai_2003_11,LabISA-INPE,551,45,AMZ,Curuai,-2.13367,-55.705299,2003-11-26,87.8607,920.25,0.07,,0.0118927331363545,0.0187961968633938,0.0229383666949951,0.0309063205599347,1.5804774771188912,0.8194217623827124,Curuai_11_2003_PCN31,LabISA-INPE,0.27948686
Curuai_2003_11,LabISA-INPE,552,45,AMZ,Curuai,-2.15078,-55.673599,2003-11-26,62.937,781.15,0.07,,0.0312574585987776,0.0476744254097227,0.0494923429201342,0.0636407546408884,1.525217581559466,0.9632687118218454,Curuai_11_2003_PCN32,LabISA-INPE,0.40877736
